514669,51.57,34,Historical,1753.38,316360589.71999913,342631947.65999997,0.9233248442843095,C,14984,14164,417,FF,FF,R,FFFFR,Seasonal,C/Seasonal,14
58369,114.6,30,Historical,3438.0,264032323.84999892,342631947.65999997,0.7706004231456055,B,4425,12292,9770,M,FF,F,MFFF,F,B/F,4
643350,89.95,16,Historical,1439.2,325473019.52999824,342631947.65999997,0.949920232928691,C,521,1695,9865,R,R,F,RRF,R,C/R,11
153971,27.98,131,Historical,3665.38,257610299.94999906,342631947.65999997,0.7518572091988064,B,9996,1287,375,F,R,R,FRR,R,B/R,10
54042,256.95,62,Historical,15930.9,86486550.13000001,342631947.65999997,0.2524182310513035,A,7000,9251,3402,M,F,R,MFR,Seasonal,A/Seasonal,12
553169,151.53,12,Historical,1818.3600000000001,314383737.1599993,342631947.65999997,0.9175552347265881,C,12819,14732,10648,FF,FF,F,FFFFF,FF,C/FF,2
203952,51.99,26,Historical,1351.74,327742540.2399982,342631947.65999997,0.95654401896353,C,3752,5786,9616,M,M,F,MMF,M,C/M,8
146027,168.4,110,Historical,18524.0,71555198.53999987,342631947.65999997,0.20883983244611334,A,3744,2027,8092,R,R,F,RRF,R,A/R,9
2415250,103.5,10,Historical,1035.0,335212903.0699975,342631947.65999997,0.9783468977698352,C,10532,1854,10649,F,R,F,FRF,Seasonal,C/Seasonal,14
675030,26.99,42,Historical,1133.58,333036979.6799976,342631947.65999997,0.9719962833427208,C,14100,14022,9239,FF,FF,F,FFFFF,FF,C/FF,2
2573524,175.0,15,Historical,2625.0,288764172.9400005,342631947.65999997,0.8427823935044917,B,2248,12073,7838,R,FF,F,RFFF,Seasonal,B/Seasonal,13
